Dates,BA,NOC
1997-06-12,57.5,37.478
1997-06-11,56.75,37.194
1997-06-10,57.5,36.854
1997-06-09,56.0,37.421
1997-06-06,54.938,37.648
1997-06-05,54.0,37.648
1997-06-04,53.5,37.534
1997-06-03,52.438,37.818
1997-06-02,52.688,37.875
1997-05-30,52.688,38.385
1997-05-29,52.688,38.215
1997-05-28,51.813,38.215
1997-05-27,50.875,38.612
1997-05-23,50.125,38.498
1997-05-22,50.188,38.328
1997-05-21,51.25,38.668
1997-05-20,50.0,38.158
1997-05-19,48.625,37.591
1997-05-16,49.375,37.591
1997-05-15,49.938,38.045
1997-05-14,49.813,38.895
1997-05-13,50.188,39.065
1997-05-12,49.75,39.065
1997-05-09,48.938,38.782
1997-05-08,48.688,38.782
1997-05-07,49.0,38.045
1997-05-06,50.375,38.555
1997-05-05,50.0,38.328
1997-05-02,50.25,39.462
1997-05-01,49.5,38.272
1997-04-30,49.313,37.875
1997-04-29,48.125,37.931
1997-04-28,47.688,38.272
1997-04-25,51.0,38.328
1997-04-24,50.938,37.081
1997-04-23,50.75,37.988
1997-04-22,50.438,38.328
1997-04-21,49.375,37.024
1997-04-18,49.813,36.344
1997-04-17,49.688,35.55
1997-04-16,49.813,35.38
1997-04-15,50.438,34.133
1997-04-14,50.375,33.962
1997-04-11,50.188,33.679
1997-04-10,51.063,34.359
1997-04-09,50.75,34.189
1997-04-08,50.75,34.643
1997-04-07,50.063,34.7
1997-04-04,49.0,34.359
1997-04-03,47.938,33.112
1997-04-02,49.125,33.792
1997-04-01,50.0,34.303
1997-03-31,49.313,34.303
1997-03-27,50.875,34.416
1997-03-26,52.625,35.323
1997-03-25,52.813,34.813
1997-03-24,52.875,34.983
1997-03-21,52.875,34.473
1997-03-20,52.5,34.133
1997-03-19,52.0,34.303
1997-03-18,51.875,34.019
1997-03-17,53.25,34.189
1997-03-14,51.5,33.792
1997-03-13,51.563,33.452
1997-03-12,53.5,33.736
1997-03-11,54.063,34.019
1997-03-10,53.063,34.019
1997-03-07,53.188,33.906
1997-03-06,52.188,33.566
1997-03-05,52.313,33.282
1997-03-04,50.125,32.885
1997-03-03,51.063,33.055
1997-02-28,50.875,32.715
1997-02-27,50.875,32.545
1997-02-26,52.063,32.658
1997-02-25,53.125,32.602
1997-02-24,52.75,33.679
1997-02-21,53.938,33.792
1997-02-20,53.75,33.849
1997-02-19,54.938,34.189
1997-02-18,55.0,34.473
1997-02-14,53.875,34.586
1997-02-13,54.563,34.643
1997-02-12,54.813,34.7
1997-02-11,53.563,34.7
1997-02-10,53.625,34.756
1997-02-07,54.75,34.586
1997-02-06,53.25,33.962
1997-02-05,52.938,34.416
1997-02-04,53.75,35.096
1997-02-03,53.938,35.437
1997-01-31,53.563,35.55
1997-01-30,52.875,35.04
1997-01-29,52.438,34.7
1997-01-28,52.875,34.87
1997-01-27,54.813,34.87
1997-01-24,54.938,34.87
1997-01-23,55.25,35.21
1997-01-22,56.125,35.55
1997-01-21,56.938,35.834
1997-01-20,53.25,35.55
1997-01-17,53.063,35.267
1997-01-16,52.875,35.38
1997-01-15,52.875,35.21
1997-01-14,53.188,35.437
1997-01-13,53.375,35.493
1997-01-10,52.563,35.267
1997-01-09,52.5,35.323
1997-01-08,52.563,35.947
1997-01-07,53.063,36.968
1997-01-06,53.125,37.138
1997-01-03,53.188,36.911
1997-01-02,51.938,36.797
1996-12-31,53.25,37.534
1996-12-30,53.313,37.138
1996-12-27,52.188,37.081
1996-12-26,52.125,37.024
1996-12-24,51.563,36.968
1996-12-23,52.0,37.194
1996-12-20,52.688,37.138
1996-12-19,51.563,36.911
1996-12-18,50.75,36.741
